gp_index,lat [deg],lon [deg],start time [s],duration [s],severity,measurements
5487,16.0,125.896,67163.61392932873,21600.0,76.03711791272431,"[visual,sar]"
4380,4.0,27.151,40427.22898663274,21600.0,97.87605626755138,"[sar,thermal]"
2983,-12.0,96.136,57995.435655095,21600.0,67.92237199011124,"[thermal,visual]"
3752,-2.0,-150.0,19670.08589627893,21600.0,18.305109471620906,"[sar,visual]"
5818,20.0,105.444,85597.19234185155,21600.0,41.57281494999725,"[sar,visual]"
6315,26.0,111.111,61917.177937268134,21600.0,94.55914886158723,"[thermal,sar]"
2342,-18.0,-152.632,21787.655170610447,21600.0,9.286027402458918,"[sar,visual]"
6390,28.0,-80.377,25143.785738988205,21600.0,76.97719525404014,"[sar,visual]"
5395,16.0,-65.549,32928.44859660207,21600.0,22.80940952265339,"[thermal,visual]"
7122,38.0,-147.042,77357.25588691098,21600.0,11.97010077074686,"[visual,thermal]"
