t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,7078.0,0.0,0.0,-0.0,7.504,0.0,0.0,SENSING
0.0,7078.0,0.0,0.0,-0.0,7.504,0.0,0.0,MESSAGING
0.0,7078.0,0.0,0.0,-0.0,7.504,0.0,0.0,MESSAGING
0.0,7078.0,0.0,0.0,-0.0,7.504,0.0,0.0,MESSAGING
0.0,7078.0,0.0,0.0,-0.0,7.504,0.0,0.0,SENSING
0.0,7078.0,0.0,0.0,-0.0,7.504,0.0,0.0,MESSAGING
0.0,7078.0,0.0,0.0,-0.0,7.504,0.0,0.0,SENSING
0.0,7078.0,0.0,0.0,-0.0,7.504,0.0,0.0,MANEUVERING
0.0,7078.0,0.0,0.0,-0.0,7.504,0.0,0.0,LISTENING
33.38,7073.544,251.103,0.0,-0.266,7.5,0.0,33.38,MANEUVERING
33.38,7073.544,251.103,0.0,-0.266,7.5,0.0,33.38,SENSING
33.38,7073.544,251.103,0.0,-0.266,7.5,0.0,33.38,TRAVELING
33.38,7073.544,251.103,0.0,-0.266,7.5,0.0,33.38,LISTENING
36.85,7072.57,277.194,0.0,-0.294,7.499,0.0,33.38,TRAVELING
36.85,7072.57,277.194,0.0,-0.294,7.499,0.0,33.38,SENSING
36.85,7072.57,277.194,0.0,-0.294,7.499,0.0,33.38,TRAVELING
36.85,7072.57,277.194,0.0,-0.294,7.499,0.0,33.38,LISTENING
1690.0,-1584.184,6898.438,0.0,-7.314,-1.68,-0.0,33.38,TRAVELING
1690.0,-1584.184,6898.438,0.0,-7.314,-1.68,-0.0,33.38,SENSING
1690.0,-1584.184,6898.438,0.0,-7.314,-1.68,-0.0,33.38,MEASURING
1690.0,-1584.184,6898.438,0.0,-7.314,-1.68,-0.0,33.38,SENSING
1690.0,-1584.184,6898.438,0.0,-7.314,-1.68,-0.0,33.38,MESSAGING
1690.0,-1584.184,6898.438,0.0,-7.314,-1.68,-0.0,33.38,SENSING
1690.0,-1584.184,6898.438,0.0,-7.314,-1.68,-0.0,33.38,MANEUVERING
1690.0,-1584.184,6898.438,0.0,-7.314,-1.68,-0.0,33.38,LISTENING
1760.61,-2097.04,6760.215,0.0,-7.167,-2.223,-0.0,-37.23,MANEUVERING
1760.61,-2097.04,6760.215,0.0,-7.167,-2.223,-0.0,-37.23,SENSING
1760.61,-2097.04,6760.215,0.0,-7.167,-2.223,-0.0,-37.23,TRAVELING
1760.61,-2097.04,6760.215,0.0,-7.167,-2.223,-0.0,-37.23,LISTENING
1960.0,-3472.288,6167.763,0.0,-6.539,-3.681,-0.0,-37.23,TRAVELING
1960.0,-3472.288,6167.763,0.0,-6.539,-3.681,-0.0,-37.23,SENSING
1960.0,-3472.288,6167.763,0.0,-6.539,-3.681,-0.0,-37.23,MEASURING
1960.0,-3472.288,6167.763,0.0,-6.539,-3.681,-0.0,-37.23,SENSING
1960.0,-3472.288,6167.763,0.0,-6.539,-3.681,-0.0,-37.23,MESSAGING
1960.0,-3472.288,6167.763,0.0,-6.539,-3.681,-0.0,-37.23,SENSING
1960.0,-3472.288,6167.763,0.0,-6.539,-3.681,-0.0,-37.23,MANEUVERING
1960.0,-3472.288,6167.763,0.0,-6.539,-3.681,-0.0,-37.23,LISTENING
1980.0,-3602.624,6092.551,0.0,-6.46,-3.82,-0.0,-17.23,MANEUVERING
1980.0,-3602.624,6092.551,0.0,-6.46,-3.82,-0.0,-17.23,SENSING
1980.0,-3602.624,6092.551,0.0,-6.46,-3.82,-0.0,-17.23,MANEUVERING
1980.0,-3602.624,6092.551,0.0,-6.46,-3.82,-0.0,-17.23,LISTENING
1980.0,-3602.624,6092.551,0.0,-6.46,-3.82,-0.0,-17.23,MANEUVERING
1980.0,-3602.624,6092.551,0.0,-6.46,-3.82,-0.0,-17.23,SENSING
1980.0,-3602.624,6092.551,0.0,-6.46,-3.82,-0.0,-17.23,MANEUVERING
1980.0,-3602.624,6092.551,0.0,-6.46,-3.82,-0.0,-17.23,LISTENING
2022.76,-3875.746,5922.556,0.0,-6.279,-4.109,-0.0,25.53,MANEUVERING
2022.76,-3875.746,5922.556,0.0,-6.279,-4.109,-0.0,25.53,SENSING
2022.76,-3875.746,5922.556,0.0,-6.279,-4.109,-0.0,25.53,TRAVELING
2022.76,-3875.746,5922.556,0.0,-6.279,-4.109,-0.0,25.53,LISTENING
2030.0,-3921.214,5892.552,0.0,-6.248,-4.157,-0.0,25.53,TRAVELING
2030.0,-3921.214,5892.552,0.0,-6.248,-4.157,-0.0,25.53,SENSING
2030.0,-3921.214,5892.552,0.0,-6.248,-4.157,-0.0,25.53,MEASURING
2030.0,-3921.214,5892.552,0.0,-6.248,-4.157,-0.0,25.53,SENSING
2030.0,-3921.214,5892.552,0.0,-6.248,-4.157,-0.0,25.53,MESSAGING
2030.0,-3921.214,5892.552,0.0,-6.248,-4.157,-0.0,25.53,SENSING
2030.0,-3921.214,5892.552,0.0,-6.248,-4.157,-0.0,25.53,LISTENING
4320.0,-847.917,-7027.028,-0.0,7.45,-0.899,0.0,25.53,SENSING
