t_msg,Sender,Message Type
1710.0,sar_sat_0_0,MEASUREMENT_REQ
5360.0,sar_sat_0_0,MEASUREMENT_REQ
5400.0,therm_sat_0_0,MEASUREMENT_REQ
6020.0,vis_sat_0_1,MEASUREMENT_REQ
10810.0,vis_sat_0_1,MEASUREMENT_REQ
12070.0,vis_sat_0_0,MEASUREMENT_REQ
19090.0,vis_sat_0_0,MEASUREMENT_REQ
20600.0,vis_sat_0_1,MEASUREMENT_REQ
22140.0,sar_sat_0_0,MEASUREMENT_REQ
23150.0,therm_sat_0_0,MEASUREMENT_REQ
23170.0,therm_sat_0_0,MEASUREMENT_REQ
23180.0,therm_sat_0_0,MEASUREMENT_REQ
23680.0,therm_sat_0_0,MEASUREMENT_REQ
30770.0,therm_sat_0_0,MEASUREMENT_REQ
31610.0,therm_sat_0_0,MEASUREMENT_REQ
31800.0,vis_sat_0_1,MEASUREMENT_REQ
31800.0,vis_sat_0_1,MEASUREMENT_REQ
31970.0,sar_sat_0_0,MEASUREMENT_REQ
33310.0,vis_sat_0_1,MEASUREMENT_REQ
39230.0,vis_sat_0_0,MEASUREMENT_REQ
39240.0,vis_sat_0_0,MEASUREMENT_REQ
39240.0,vis_sat_0_0,MEASUREMENT_REQ
39270.0,vis_sat_0_0,MEASUREMENT_REQ
40860.0,therm_sat_0_0,MEASUREMENT_REQ
41740.0,therm_sat_0_0,MEASUREMENT_REQ
43280.0,vis_sat_0_0,MEASUREMENT_REQ
43450.0,vis_sat_0_0,MEASUREMENT_REQ
44340.0,vis_sat_0_0,MEASUREMENT_REQ
44350.0,vis_sat_0_0,MEASUREMENT_REQ
46730.0,sar_sat_0_0,MEASUREMENT_REQ
53120.0,sar_sat_0_0,MEASUREMENT_REQ
53120.0,sar_sat_0_0,MEASUREMENT_REQ
53130.0,sar_sat_0_0,MEASUREMENT_REQ
53670.0,therm_sat_0_0,MEASUREMENT_REQ
53810.0,therm_sat_0_0,MEASUREMENT_REQ
54860.0,vis_sat_0_1,MEASUREMENT_REQ
55840.0,therm_sat_0_0,MEASUREMENT_REQ
58030.0,vis_sat_0_0,MEASUREMENT_REQ
58410.0,vis_sat_0_0,MEASUREMENT_REQ
58410.0,vis_sat_0_0,MEASUREMENT_REQ
58580.0,sar_sat_0_0,MEASUREMENT_REQ
59300.0,vis_sat_0_0,MEASUREMENT_REQ
59340.0,vis_sat_0_0,MEASUREMENT_REQ
61650.0,therm_sat_0_0,MEASUREMENT_REQ
62230.0,therm_sat_0_0,MEASUREMENT_REQ
64510.0,sar_sat_0_0,MEASUREMENT_REQ
64510.0,sar_sat_0_0,MEASUREMENT_REQ
64520.0,sar_sat_0_0,MEASUREMENT_REQ
64520.0,sar_sat_0_0,MEASUREMENT_REQ
67920.0,vis_sat_0_1,MEASUREMENT_REQ
72400.0,sar_sat_0_0,MEASUREMENT_REQ
73850.0,vis_sat_0_0,MEASUREMENT_REQ
74460.0,sar_sat_0_0,MEASUREMENT_REQ
75830.0,therm_sat_0_0,MEASUREMENT_REQ
78250.0,vis_sat_0_0,MEASUREMENT_REQ
78270.0,vis_sat_0_0,MEASUREMENT_REQ
78270.0,vis_sat_0_0,MEASUREMENT_REQ
78990.0,sar_sat_0_0,MEASUREMENT_REQ
78990.0,sar_sat_0_0,MEASUREMENT_REQ
79200.0,therm_sat_0_0,MEASUREMENT_REQ
79680.0,therm_sat_0_0,MEASUREMENT_REQ
79840.0,therm_sat_0_0,MEASUREMENT_REQ
81720.0,sar_sat_0_0,MEASUREMENT_REQ
81780.0,sar_sat_0_0,MEASUREMENT_REQ
82540.0,therm_sat_0_0,MEASUREMENT_REQ
83280.0,therm_sat_0_0,MEASUREMENT_REQ
