t_msg,Sender,Message Type
0.0,therm_sat_0_0,PLAN
0.0,vis_sat_0_1,PLAN
0.0,sar_sat_0_0,PLAN
0.0,vis_sat_0_0,PLAN
80.0,therm_sat_0_0,OBSERVATION_PERFORMED
90.0,vis_sat_0_1,OBSERVATION_PERFORMED
130.0,vis_sat_0_1,OBSERVATION_PERFORMED
350.0,therm_sat_0_0,OBSERVATION_PERFORMED
380.0,therm_sat_0_0,OBSERVATION_PERFORMED
410.0,sar_sat_0_0,OBSERVATION_PERFORMED
410.0,vis_sat_0_0,OBSERVATION_PERFORMED
420.0,vis_sat_0_1,OBSERVATION_PERFORMED
440.0,vis_sat_0_1,OBSERVATION_PERFORMED
500.0,sar_sat_0_0,OBSERVATION_PERFORMED
540.0,vis_sat_0_1,OBSERVATION_PERFORMED
580.0,therm_sat_0_0,OBSERVATION_PERFORMED
610.0,therm_sat_0_0,OBSERVATION_PERFORMED
710.0,therm_sat_0_0,OBSERVATION_PERFORMED
730.0,therm_sat_0_0,OBSERVATION_PERFORMED
910.0,therm_sat_0_0,OBSERVATION_PERFORMED
1020.0,vis_sat_0_0,OBSERVATION_PERFORMED
1100.0,vis_sat_0_0,OBSERVATION_PERFORMED
1100.0,therm_sat_0_0,OBSERVATION_PERFORMED
1120.0,sar_sat_0_0,OBSERVATION_PERFORMED
1250.0,sar_sat_0_0,OBSERVATION_PERFORMED
1270.0,therm_sat_0_0,OBSERVATION_PERFORMED
1320.0,vis_sat_0_1,OBSERVATION_PERFORMED
1330.0,vis_sat_0_1,OBSERVATION_PERFORMED
1400.0,sar_sat_0_0,OBSERVATION_PERFORMED
1400.0,therm_sat_0_0,OBSERVATION_PERFORMED
1430.0,sar_sat_0_0,OBSERVATION_PERFORMED
1450.0,vis_sat_0_0,OBSERVATION_PERFORMED
1460.0,vis_sat_0_0,OBSERVATION_PERFORMED
1580.0,vis_sat_0_0,OBSERVATION_PERFORMED
1630.0,sar_sat_0_0,OBSERVATION_PERFORMED
1660.0,sar_sat_0_0,OBSERVATION_PERFORMED
1670.0,sar_sat_0_0,OBSERVATION_PERFORMED
1720.0,therm_sat_0_0,OBSERVATION_PERFORMED
1760.0,vis_sat_0_0,OBSERVATION_PERFORMED
1820.0,therm_sat_0_0,OBSERVATION_PERFORMED
1820.0,vis_sat_0_1,OBSERVATION_PERFORMED
1990.0,sar_sat_0_0,OBSERVATION_PERFORMED
2030.0,vis_sat_0_1,OBSERVATION_PERFORMED
2030.0,vis_sat_0_0,OBSERVATION_PERFORMED
2160.0,vis_sat_0_0,OBSERVATION_PERFORMED
2180.0,vis_sat_0_0,OBSERVATION_PERFORMED
2180.0,therm_sat_0_0,OBSERVATION_PERFORMED
2190.0,vis_sat_0_0,OBSERVATION_PERFORMED
2250.0,vis_sat_0_0,OBSERVATION_PERFORMED
2310.0,sar_sat_0_0,OBSERVATION_PERFORMED
2450.0,therm_sat_0_0,OBSERVATION_PERFORMED
2600.0,vis_sat_0_1,OBSERVATION_PERFORMED
2600.0,therm_sat_0_0,OBSERVATION_PERFORMED
2620.0,vis_sat_0_0,OBSERVATION_PERFORMED
2640.0,therm_sat_0_0,OBSERVATION_PERFORMED
2640.0,therm_sat_0_0,MEASUREMENT_REQ
2640.0,therm_sat_0_0,MEASUREMENT_BID
2640.0,vis_sat_0_1,MEASUREMENT_BID
2640.0,sar_sat_0_0,MEASUREMENT_BID
2640.0,vis_sat_0_0,MEASUREMENT_BID
2640.0,sar_sat_0_0,MEASUREMENT_BID
