gp_index,lat [deg],lon [deg],start time [s],duration [s],severity,measurements
3880,62.32435700000008,-115.55239299999994,65638.45065002367,10800.0,10.71887025464341,"[thermal,sar]"
285,-54.505814999999984,-68.80923899999993,48303.018557866475,10800.0,10.680901486753013,"[visual,thermal]"
4985,47.76517700000005,-79.21562499999999,56275.27887621855,10800.0,14.12337435976524,"[visual,sar]"
2775,56.81019100000003,-66.71910999999994,5194.84108102193,10800.0,58.48901133975354,"[sar,thermal]"
1369,38.61966800000005,31.22708300000005,30408.67331566788,10800.0,39.97647809082937,"[visual,thermal]"
3471,8.880664000000024,-74.37446999999997,56905.21863136635,10800.0,25.671101914735704,"[sar,thermal]"
1219,-25.61014199999994,-52.61432799999994,35505.43501030537,10800.0,94.2522979402576,"[visual,thermal]"
2054,-52.10103099999998,-72.47187499999995,32015.39280616501,10800.0,55.352873624895935,"[thermal,sar]"
2959,50.60114500000003,-94.45624999999995,44010.900475668976,10800.0,94.8244288483591,"[sar,thermal]"
1762,53.87171800000005,67.43509500000005,66404.77547662768,10800.0,61.875204431104734,"[sar,visual]"
2393,61.23957400000006,-108.318742,52694.210080432815,10800.0,29.25827192060715,"[visual,sar]"
1377,49.878134000000045,-124.55318499999998,27283.513086007366,10800.0,94.62130008433758,"[visual,sar]"
2511,64.79847400000006,-112.97007999999994,13958.231214824904,10800.0,91.27012750454514,"[thermal,visual]"
3888,62.670251000000064,-100.03437499999995,61189.073903245,10800.0,82.726192212691,"[visual,thermal]"
1873,-29.98124899999993,-50.38541599999997,28036.31311578337,10800.0,3.430281341853103,"[sar,visual]"
1468,36.59793600000006,-93.311648,17821.795332962516,10800.0,85.01350071487856,"[sar,thermal]"
2115,66.93177100000008,34.20208300000007,80098.40592514785,10800.0,49.324776318701716,"[visual,thermal]"
1170,-29.518752999999947,121.13541400000008,50461.610478877,10800.0,38.38331750299997,"[sar,visual]"
3026,8.292336000000034,-62.68799599999994,49666.19833154076,10800.0,31.27845442581355,"[visual,sar]"
1001,16.332546000000036,75.88790500000005,8202.774777123834,10800.0,97.24311984038108,"[visual,sar]"
2304,21.839701000000048,-104.80137799999994,83992.02150009188,10800.0,88.35125019996651,"[thermal,sar]"
4276,69.23669300000006,-111.99062499999997,10628.035186493104,10800.0,54.26998897768378,"[sar,visual]"
1713,60.017911000000026,-100.40266399999996,27978.65113345419,10800.0,18.124180580256123,"[sar,thermal]"
1919,55.71112500000004,-106.01562499999994,76292.62045350717,10800.0,12.936040626117851,"[visual,thermal]"
4249,77.78895400000005,-20.333069999999964,77920.33094376509,10800.0,77.29582402912895,"[thermal,visual]"
3492,63.77600800000005,35.478125000000034,75359.25742921767,10800.0,68.10223633997742,"[thermal,visual]"
3946,68.73569700000007,-71.35716599999995,831.0082515349804,10800.0,78.6039900713925,"[thermal,sar]"
707,31.885417000000075,87.52708300000006,79402.61091836405,10800.0,42.87738556117898,"[visual,thermal]"
752,-19.129516999999964,-47.696298999999954,75790.58173156533,10800.0,74.01470586431526,"[thermal,visual]"
2554,10.09346400000004,-65.21228499999995,32825.4409524057,10800.0,82.15436277449936,"[sar,visual]"
2275,17.14879600000006,104.26295100000004,64268.701207409424,10800.0,67.55757878775611,"[visual,sar]"
3077,62.486376000000064,-102.92029199999996,43236.40335956843,10800.0,93.63571124828077,"[thermal,visual]"
1393,15.339183000000048,-84.01692399999996,32117.384259977192,10800.0,98.86335148932815,"[thermal,visual]"
4206,50.85034900000005,-91.04628499999995,71125.28443929896,10800.0,91.18596017952078,"[thermal,sar]"
4534,66.65464800000007,-92.11856799999998,79103.98593896466,10800.0,84.24208985410031,"[sar,visual]"
1509,35.11471500000005,45.71032100000008,10355.806979960276,10800.0,40.28254082655251,"[thermal,sar]"
1009,54.90012100000007,-99.66642599999994,28729.775979974573,10800.0,78.07627085843356,"[visual,sar]"
169,54.842791000000034,83.00104200000004,6362.405497241944,10800.0,2.3737778863255565,"[sar,visual]"
124,53.69847600000003,-100.27709499999996,77059.05720365314,10800.0,2.12887972443091,"[visual,sar]"
4700,60.46141900000004,-110.08803899999998,19988.554393604798,10800.0,66.14666518194308,"[thermal,sar]"
1510,36.42407800000007,-95.67941599999996,30429.96269555999,10800.0,37.0687577814293,"[thermal,sar]"
2675,55.92933500000004,-113.82395799999996,24041.472229322393,10800.0,66.72428313788956,"[thermal,sar]"
1931,61.412844000000064,-105.55384899999996,83952.82518095738,10800.0,22.872161800689405,"[sar,visual]"
682,52.88543100000004,-101.18708399999996,13094.655244909225,10800.0,25.12112361821186,"[thermal,visual]"
3403,68.78541700000005,59.10208300000005,55716.238485020775,10800.0,58.34979506867578,"[thermal,visual]"
2803,51.29714800000005,-87.19837099999995,84388.20144747465,10800.0,92.42414388240158,"[visual,sar]"
386,62.05529900000005,150.4093590000001,79687.06371338201,10800.0,69.06484639330588,"[thermal,visual]"
3045,59.41832800000003,-139.01328999999998,30256.778351189598,10800.0,31.91653093205622,"[thermal,sar]"
1585,11.463170000000048,8.405208000000073,25630.440709824496,10800.0,42.20561164095228,"[thermal,sar]"
82,47.610460000000046,42.110453000000064,41315.73303949265,10800.0,93.63034580127852,"[visual,thermal]"
4118,68.69678500000003,-125.41130099999998,38896.686520291885,10800.0,18.968089680939926,"[thermal,sar]"
839,55.66881000000007,-105.19451199999996,79645.80792330942,10800.0,10.838483457242198,"[thermal,sar]"
787,55.77061500000008,-101.591074,81017.0467009902,10800.0,77.99220978919402,"[sar,visual]"
274,-20.57741799999997,-67.31878899999998,22377.108696937077,10800.0,44.455913455737374,"[visual,sar]"
2594,-15.723691999999971,-70.70700899999997,69721.54513758031,10800.0,17.58135830749041,"[visual,thermal]"
1536,70.47395800000004,159.10520800000006,8908.553049018506,10800.0,4.11620716037604,"[visual,thermal]"
4898,63.82896200000005,27.91546500000004,33640.43503408628,10800.0,86.03570647712993,"[visual,thermal]"
1011,50.44005700000008,-80.15277299999997,773.423105297693,10800.0,57.62888618045494,"[sar,visual]"
4377,51.49035600000008,-91.89687499999997,59524.68380462463,10800.0,48.148354366355086,"[visual,sar]"
91,-15.586300999999937,32.70431800000006,81546.79495558234,10800.0,11.861305840798487,"[sar,thermal]"
1756,63.53247300000004,30.53530600000005,26187.790649010174,10800.0,74.22223819489389,"[sar,visual]"
900,5.70213700000005,10.50179300000002,75130.4405178346,10800.0,94.81759017279569,"[visual,thermal]"
2846,66.63954500000006,-112.23656499999998,15555.591751973658,10800.0,57.50947311501361,"[thermal,sar]"
3487,-14.318854999999928,-63.41868199999993,46822.681514906464,10800.0,39.65675697359926,"[visual,sar]"
3766,33.87291700000003,88.31875000000008,29118.643517373326,10800.0,28.22088322823262,"[visual,thermal]"
4900,-27.66041699999994,136.9229170000001,68816.18676602232,10800.0,4.499467619913789,"[sar,thermal]"
26,58.36897900000008,12.368581000000065,52051.40156610785,10800.0,43.05325860741485,"[thermal,visual]"
1389,46.46040400000004,81.33874300000008,73641.79114433477,10800.0,84.97320949757416,"[visual,sar]"
4124,61.78530500000005,21.73541700000004,30396.150496532504,10800.0,45.65394743858234,"[sar,visual]"
1989,71.64263000000005,-94.090625,30353.24515937914,10800.0,81.13980755682974,"[thermal,sar]"
4935,66.88733700000006,-67.14214999999996,9924.78210387105,10800.0,86.07173465418168,"[sar,visual]"
3638,-32.18128599999994,-64.42295399999995,13226.916666678157,10800.0,30.86295460836609,"[thermal,sar]"
1447,43.08689100000004,12.094670000000065,12361.42719040775,10800.0,15.481090882471316,"[sar,visual]"
1671,13.681241000000057,-6.089586999999938,77381.16861177929,10800.0,34.856604208453014,"[thermal,visual]"
4800,49.028279000000055,-90.00104199999998,76400.41650781604,10800.0,80.67506755731668,"[thermal,visual]"
125,55.31688700000007,-104.55790099999996,75423.01175175437,10800.0,68.71802743087646,"[sar,thermal]"
4601,39.47308100000004,-98.31886399999996,58441.861917136936,10800.0,40.97724094576358,"[visual,thermal]"
982,55.372588000000064,-95.699571,4628.533688895359,10800.0,64.5159679772662,"[sar,thermal]"
3629,-40.61458299999998,-65.90624999999994,5608.145455197158,10800.0,2.9459203762582598,"[visual,sar]"
3892,69.41985800000003,156.5093750000001,85222.623426484,10800.0,2.9457461025076626,"[sar,visual]"
4630,29.481196000000068,-89.98117399999995,64374.23521991465,10800.0,5.802312987997549,"[visual,sar]"
3667,55.29565900000006,-72.01529499999998,79518.74375738374,10800.0,27.4336355357807,"[visual,thermal]"
628,52.82577900000007,91.36718600000006,6273.624157767022,10800.0,38.087522195838496,"[visual,thermal]"
1265,60.60302800000005,-136.116515,16727.777314898944,10800.0,3.3104440746180908,"[thermal,sar]"
3072,73.66698900000006,97.46605000000004,26475.545929723037,10800.0,96.25170823778274,"[sar,visual]"
2823,69.36680000000007,29.70729200000005,83295.5890837164,10800.0,72.73844286235823,"[sar,visual]"
2721,55.52286400000003,60.57203000000004,58366.602712598804,10800.0,92.70240389107764,"[thermal,sar]"
3457,56.05525600000004,28.213401000000037,75782.24577914797,10800.0,71.49072335463313,"[thermal,visual]"
2829,2.7043570000000727,-75.43242899999996,84032.01705151038,10800.0,45.56545378440576,"[sar,thermal]"
1971,57.06875000000008,-101.33970699999998,63679.714099023404,10800.0,90.07009317795955,"[sar,thermal]"
4231,15.87330300000002,-93.66458299999994,28066.318770363698,10800.0,81.64322027948154,"[visual,thermal]"
3034,56.62974000000003,-62.51198899999997,3608.925898735517,10800.0,43.853730792490175,"[visual,sar]"
2302,-3.77049599999998,-44.86225099999996,39470.194657273656,10800.0,10.638040916207036,"[thermal,visual]"
2012,54.50728200000003,-96.56617199999994,66746.32351845263,10800.0,1.0626750394609918,"[thermal,visual]"
3048,-32.94688999999994,120.81562500000008,22292.762104501424,10800.0,84.1826317422565,"[sar,visual]"
4124,61.78530500000005,21.73541700000004,82723.23067651717,10800.0,47.404152814715694,"[thermal,visual]"
2161,42.76875100000007,141.40119600000003,66168.91279804095,10800.0,88.89002954305415,"[thermal,sar]"
143,45.05456400000003,-73.33487799999995,56725.219736555744,10800.0,52.18656375398866,"[sar,thermal]"
4502,59.24752000000007,-98.65104199999996,61680.97321497763,10800.0,35.25873525936396,"[thermal,visual]"
758,13.928981000000022,120.95399700000009,80119.36675667213,10800.0,39.48154299738091,"[thermal,sar]"
