gp_index,lat [deg],lon [deg],start time [s],duration [s],severity,measurements
3530,49.36041700000004,63.96458300000006,68694.47653359498,10800.0,32.45311604963542,"[visual,sar]"
4847,32.20745800000003,87.74062500000008,14859.578233759883,10800.0,87.27072442746193,"[sar,visual]"
22,6.3026270000000295,0.0603470000000356,57969.773876359526,10800.0,90.81696867562856,"[thermal,visual]"
1467,40.211205000000064,28.460761000000048,16623.16410597884,10800.0,87.70034969750566,"[visual,thermal]"
1436,66.49792800000006,-100.88437499999998,31906.525914144375,10800.0,3.5913122381088014,"[thermal,visual]"
976,-4.921770999999978,-62.36145799999997,59541.33853163789,10800.0,6.150886320592985,"[visual,sar]"
97,49.08115500000008,33.24733700000007,21489.378492645024,10800.0,28.544406795571962,"[sar,thermal]"
3512,57.306250000000034,-97.59374999999994,30529.282111000877,10800.0,87.26822539203863,"[thermal,sar]"
449,29.57487500000008,-90.15871499999996,72024.88163070173,10800.0,1.5594760809596764,"[visual,sar]"
2411,30.47291700000005,88.67176200000006,80447.38889632552,10800.0,24.280411080018062,"[sar,visual]"
846,-22.52010299999995,-48.53382699999997,86250.2832358267,10800.0,52.170846489976775,"[sar,thermal]"
2386,62.10428100000007,38.48165300000005,55071.22903949774,10800.0,71.16723216436382,"[visual,thermal]"
4109,45.550572000000045,-84.39319299999994,6926.984433357905,10800.0,8.12774260320478,"[sar,thermal]"
1663,-27.392297999999982,152.60520800000006,50390.04567885488,10800.0,60.38340449226707,"[thermal,visual]"
3174,71.14486100000005,-80.10500599999995,18320.683739801232,10800.0,34.41890280786443,"[thermal,visual]"
4518,34.239978000000065,-98.05607999999997,58126.68692750994,10800.0,68.46184638315461,"[visual,sar]"
4709,62.90438700000004,-118.59110999999996,86075.80040058386,10800.0,70.97458814849796,"[sar,thermal]"
3383,55.88818100000003,-105.33958299999996,47912.53805754845,10800.0,72.40274007826866,"[thermal,sar]"
3703,51.29747400000008,-94.95520799999996,35575.78748759985,10800.0,61.088235956999206,"[thermal,visual]"
3670,-5.0354169999999385,150.08541700000012,69554.88078375581,10800.0,86.12813018168582,"[sar,thermal]"
1218,37.13125000000008,96.92291700000004,26010.18501887192,10800.0,13.553724274799395,"[sar,thermal]"
3699,71.10636700000003,-106.839544,23680.709355571486,10800.0,10.069084761515512,"[thermal,sar]"
1820,0.8270830000000728,111.97245400000008,21821.2957991008,10800.0,17.789538968616913,"[thermal,sar]"
2209,46.91843800000004,-81.46145799999994,12791.34190316796,10800.0,17.11118279760121,"[visual,thermal]"
3144,-17.462312999999938,-61.32102799999996,80723.52795311656,10800.0,38.72730109572412,"[sar,visual]"
2635,71.51570500000008,149.53020800000002,67231.42371263255,10800.0,92.60187447124751,"[visual,thermal]"
3502,60.62176400000004,67.81145800000007,79677.00998779899,10800.0,87.4160674682427,"[visual,sar]"
3870,54.57650300000006,-77.77553899999998,18131.240921523502,10800.0,20.280350157730474,"[sar,thermal]"
3188,66.51617400000003,24.379688000000044,80792.10778198496,10800.0,17.39671943379446,"[thermal,visual]"
608,68.66693900000007,-132.84714999999994,77814.17010743971,10800.0,7.991952808520741,"[visual,thermal]"
3589,53.92186900000007,-69.94775299999998,78710.80198633233,10800.0,65.46125360502597,"[thermal,sar]"
