lat [deg],lon [deg]
-86.75423740570686,-24.396834360044064
-85.3872822299277,-24.4030655272287
-86.86814105158753,-23.94405400831627
-85.13046180692896,-25.766021962095344
-86.41460707828105,-24.004265576310708
-87.83715808324489,-23.657344513860483
-84.4691041312171,-22.023949959017166
-84.93630577143998,-21.6053667471677
-85.53290451424549,-24.253261162337477
-88.6480753734374,-26.68720046252781
-85.82060723793832,-24.299370790294162
-84.93254376207247,-25.04819525514589
-85.73891411100935,-23.10488980809698
-85.78900847713719,-22.57447528847653
-87.64316527274572,-23.6730605428876
-85.50660516105586,-23.230992089272032
-85.31915991691166,-23.71237466779711
-85.53834068857438,-23.499483068417504
-85.25014119927621,-24.167385178474024
-84.25377864309972,-22.953882273842332
-87.41073686398475,-23.387033589567107
-84.85312567161543,-21.106827905263735
-86.2539702815299,-26.005327420886353
-86.70023899697114,-24.67954291824225
-87.09153533881879,-22.588045888459714
-85.18928118874798,-22.98690858026047
-87.4020255310294,-22.687408117164072
-85.70154540990913,-22.901156380936918
-84.94039861360451,-23.796388430405056
-87.18877108563218,-24.81356385630984
-86.07598756951803,-23.12958647161804
-85.99702434597383,-22.709852747453628
-87.10388545107193,-22.99793970580066
-85.75825075378086,-23.91139129703983
-87.79149678575011,-22.991404792745666
-85.0254085051304,-23.212190361935715
-85.42940515466599,-24.260323189990157
-84.56901591995027,-23.328329248344442
-85.17264683546207,-23.359629145648736
-85.67744355976701,-25.87387947290854
-87.05898688789317,-23.133729351042227
-85.89353120460075,-23.996249661609482
-83.71040907974908,-23.58175347730427
-86.95058080976791,-23.998177149689806
-85.73106350619878,-23.314995255601826
-85.85686735929306,-25.045427902301928
-85.77107586589062,-24.684609555998215
-84.66705040249099,-23.230919730977007
-85.30753132808046,-25.56188573951649
-85.5114257939058,-24.145983261349414
-87.42790208992466,-22.842785549420626
-85.43142444582156,-24.469651672783698
-87.4888971389255,-23.803010497586456
-86.96243560046432,-23.54302361186263
-85.22438443900764,-23.137483764205363
-84.9008774776639,-23.9322383878242
-85.56700489078892,-23.018462355139043
-86.55484246614547,-24.25539734470485
-85.96164662199821,-22.488714306641118
-85.98164991215323,-25.27410824419405
-86.15765591005032,-24.752995922774943
-84.80671220349267,-21.938671491761454
-87.33661283212106,-23.03466102564704
-85.56105269806605,-23.95153551794602
-86.39291908022014,-22.269288066945393
-85.51149851322374,-24.22855888159457
-84.94263057291822,-23.122828022507306
-85.46010351301283,-23.432105797539755
-86.15421865361601,-24.088875570300043
-86.44879093499034,-21.577416134483972
-88.51016703037853,-22.739840778279888
-86.6128504119521,-24.803921438600717
-85.29961985040383,-23.501372942381167
-85.1772035566835,-23.62690162469428
-86.6676223015226,-22.809690614006502
-86.49730508404508,-23.151775080018147
-86.35511967413555,-24.583364161125406
-86.41903359358531,-26.319113975111947
-84.44863073411649,-24.186158436024193
-86.6775307117887,-23.39442317236617
-86.43304474324835,-21.73354900837934
-86.09333869328881,-23.141712065595506
-86.70681868477779,-23.528530347175426
-86.65206634712592,-24.532172981816803
-86.22444946088889,-23.36642458244341
-86.84883975269099,-22.827891724545832
-85.2410779541909,-23.93193173574663
-88.18197582878005,-22.272815220505
-85.99561948532778,-22.24164329195201
-86.67580997771596,-23.131097875316385
-86.91091318644555,-23.673337363147553
-86.46018492665443,-25.12689911812288
-86.90775234430676,-25.675573626180885
-87.6955992505407,-24.428285423872087
-86.59238852206052,-25.03870083178075
-86.60859988397264,-22.691066299097265
-84.55637039698857,-24.486420757036303
-85.92522704137131,-22.109002668418714
-85.46744850593817,-21.16073189929805
-87.51187192243768,-24.284097634642922
-84.81956829690563,99.62060474246509
-81.84142987790233,99.1058907131874
-84.41268668095806,96.93777138622693
-85.29279405655271,96.38118995349193
-84.781703233579,99.33679019096363
-84.46285750635762,98.02146425567328
-84.03613070700521,97.77976996891576
-86.51895226631801,98.24475944640838
-83.9447670036475,98.1032456333562
-83.869837490127,97.8731450859503
-84.99279140473024,98.13035130008312
-85.01591703492535,97.65168702000669
-84.04190950040974,98.5675330191579
-84.04036420107036,98.9500066859001
-86.27290123870485,96.10552230791419
-83.50158935955317,97.67986541521385
-82.017502535655,98.59824315064887
-83.67625001320869,98.56001749815522
-83.52458859006687,99.1544303938423
-84.0206283908608,96.14224490287295
-86.65746198144599,99.1261554993555
-83.57858640922919,98.01914800854617
-83.90928048601005,98.94693037940732
-85.48878695002541,97.00987697159165
-84.33873335249089,97.10243310354731
-85.01563289713553,98.95863182532382
-84.91588434043108,98.20171640764792
-84.34107736702177,98.12078378271212
-85.80322167573087,98.90979706835937
-84.94181023891242,97.75167722223284
-83.97242045639432,96.82581631260368
-84.07605391625192,97.25630723674482
-84.76979667096316,97.56158789530063
-84.57289007916766,96.93441397259903
-83.92880786708017,98.44614935049573
-83.28905778547251,97.99095860108186
-85.51677633943058,96.9120089502855
-84.79617187176595,97.84784398799474
-82.84162207185972,97.21576713222056
-84.78037493691689,98.0212917728137
-83.13063923231284,99.30506176004171
-85.10029222830275,98.10241117367381
-85.69030581728107,99.87942442315729
-84.25396397120639,98.90531196923747
-83.85454487135455,96.46607669155213
-83.73094144427955,97.0408766607276
-84.29455019336305,99.64904387802103
-85.08175912709554,97.46556721585159
-83.73312837415435,97.9511361185794
-85.86771663916785,98.58672077274262
-83.70635854456462,97.09670850565769
-85.44079402987398,98.49574991312363
-85.10069788462943,99.80421706816375
-85.39987610138894,96.80188758548135
-84.416443559155,98.19377599959817
-84.81760020974426,97.94211940680634
-84.60550392834816,98.79188867586525
-86.12236131782079,97.4055622297169
-84.95418971592103,99.9776228642505
-84.61243547596447,97.63164313013887
-85.32168851250775,98.54530602907897
-85.86848267776791,98.61669684667811
-83.99752999331722,98.65371921781134
-85.02273134852987,97.82247021963897
-86.36384758506966,99.33280602375963
-86.86662382132239,98.58883685938078
-84.37177947514898,97.94599853167871
-83.22826895610294,97.65854546340617
-84.6175984087912,96.35123906881816
-85.33948117694129,99.22803805165239
-82.31168986070244,97.89385547983063
-84.81986331956098,98.9670343852965
-84.15754392114206,96.5556921254136
-83.71868397417991,98.05936860760879
-83.44657913594394,96.11802398103644
-83.62050608149498,98.96625223898117
-84.77735616960881,96.5683264759367
-83.69293508012073,95.9028799897807
-83.9043049727188,97.88677644066624
-84.90563779414829,97.98615674129253
-84.30843398309545,98.30255865122457
-83.12207000341976,97.89718209641845
-85.12228400494429,96.24250294602341
-85.05738225703021,97.88672100292608
-84.793351870503,97.84574378520631
-84.29076709750377,97.27633979283692
-84.89624075522225,98.3021614687944
-83.7724124293152,99.2684468071541
-84.76937525066543,98.16231024308792
-83.04660089532234,96.69070296819667
-83.4209414844256,99.03366544208629
-84.32769726015741,98.48715066481495
-83.92278353581295,98.70084102180981
-85.65609267634798,96.62410527270957
-85.58676090006163,98.00413093773558
-83.30554007166175,96.8103355606454
-84.05107265132511,96.92025531823555
-85.27014243121873,97.66728806906048
-86.89739597708297,97.36856553520774
-85.17911166433376,99.0279908001385
-81.02762609743057,-160.10524185601122
-82.3479987030527,-160.5278164727502
-80.64893311818162,-159.50738173470128
-82.39433963824662,-159.89001981361113
-82.08548044987863,-158.4817483874819
-82.33882415540349,-159.231849022924
-80.36291036012479,-159.36983060049872
-80.3254408330193,-158.1608927828571
-81.83809493561002,-159.60332298373052
-82.14416836704093,-161.2487495161364
-82.7132232144261,-159.02800203647868
-81.60496304379541,-158.28362414325116
-81.65440699766313,-157.9817692716399
-79.51994240296449,-159.98638333168228
-81.95053841910735,-157.57660180855507
-81.05935267469859,-160.2567754722631
-81.45381569803523,-159.8666262836563
-81.22128511444728,-157.90926053341138
-81.4088966518994,-160.15087689274264
-81.21486314241643,-159.09849012277064
-82.27960688928378,-159.24090135766178
-83.87980428361989,-157.79577207505577
-81.394935545556,-161.54151199956183
-80.96014560707219,-157.16319212337947
-83.10844446919826,-160.63745146623995
-82.59994573429242,-158.38641610068657
-81.58044439111794,-159.493040058186
-81.6088246334812,-158.24030958309908
-81.80143995203115,-159.83229571950667
-82.72868826171104,-158.09856473346605
-81.17344321385,-159.2523708498059
-82.73101156137444,-158.77565912110705
-80.14916885618823,-157.26808518352235
-81.9020179875322,-161.1528342931378
-82.6169795420197,-157.518969937174
-82.51906792627081,-160.0832473622306
-82.13792431305052,-157.91507319341562
-82.11562377034355,-159.01355268148032
-80.52165149740209,-160.14864652662078
-79.74897778191456,-157.96032006067304
-82.16157921253325,-158.65332329291826
-82.12852847585542,-158.40372140109605
-81.67118952091606,-160.40073322521604
-82.76974885107897,-157.795612598076
-82.83304499329061,-159.11493405057266
-80.68323692797509,-159.7366886297726
-80.77038514127898,-160.20461554649384
-80.75381148090501,-159.4947358449816
-81.5500683075031,-160.1599400637625
-82.1522327043379,-158.0639456120589
-82.35953752977508,-158.31117886623966
-80.76741408476586,-158.26977097467636
-81.78539880403513,-158.45848543153897
-82.00127055303682,-159.36426596152387
-82.20968663673082,-157.58695335892938
-81.61781039219656,-159.8580970856941
-80.52840017132496,-158.8761741382285
-80.78694371447601,-159.98213021370017
-83.53769918430702,-160.68421589560822
-79.04466810911887,-159.35862877159235
-83.25110752319914,-158.66047459412678
-80.84340801315015,-158.54545351741592
-81.28381580855155,-158.8931736718193
-80.2509020071156,-159.25191316399773
-82.87635126539988,-159.4298271483473
-81.52082389492092,-158.38963060962675
-80.38119141002585,-159.42105937920567
-81.4739231963835,-157.65618799429384
-81.30570950832697,-158.12429748601932
-80.63046944112979,-158.9861162027861
-81.28399109098198,-157.53151611021892
-81.64616896406963,-159.6146949105056
-81.07098986017354,-160.48685534863344
-81.92535587475967,-157.5708338304501
-80.82398506812484,-158.9255846332065
-81.85357021975491,-158.11654597080596
-81.6305164429069,-159.26054976438806
-83.12032827344038,-158.36518422783917
-81.74021050145144,-158.71532081962226
-82.26823464816765,-157.02908239426887
-82.81979813585079,-159.16731038715173
-80.77902836162103,-160.19102138580067
-83.34464964500772,-157.42353768047738
-80.78268636632835,-160.9608991225881
-81.00763527621147,-160.1670525662624
-81.45661445958413,-158.10948286590784
-81.85974355840987,-160.7552583772687
-80.79489306851976,-159.0214484439985
-82.18173648056359,-157.96322966833876
-81.97026940574867,-159.51614108549882
-81.18001448453784,-159.8188471802918
-82.45887826976953,-159.90455212640921
-82.3351292729934,-159.50987451681604
-82.49565264865338,-157.40426792956404
-82.00297704767256,-157.05825365741455
-81.81636519767594,-157.90429857756556
-82.51618215675583,-159.12655018741773
-81.33149316755858,-159.09959597162842
-80.47304503291726,-159.42092008316206
-81.15201217149453,-158.23629260877843
-74.53558614061156,46.289542767416954
-76.27920901442609,46.871720241568205
-78.39616270503846,45.972864789063735
-76.07662697807723,45.99327824465675
-76.0101570893479,47.960123139385246
-75.24957716460479,45.17196769234865
-76.82542910478183,48.40633537814174
-76.48264602797228,46.42784490707189
-75.69492175205745,46.025588410023055
-75.54059267970239,44.782276213910805
-75.66081397111482,46.31500404933055
-76.69751150403448,45.29406097706255
-75.370758493891,47.26481717764973
-75.81059313826422,46.0561593650755
-76.07548616108937,46.21266924259987
-75.86809396833434,46.20877792065637
-76.59059351784155,45.342825551766786
-76.08649715821618,46.96847389407121
-74.71808368654496,46.502371907866134
-75.40640334048375,48.19967873934424
-77.49097984195895,45.520829632095825
-76.37319446947772,47.270316560235706
-76.69008380396892,47.41060275099111
-75.69241642859745,47.05645347222102
-76.30322298375879,46.52313622421228
-75.81422555673838,46.14749851265095
-73.98662520656214,46.18644618297716
-75.61838399797871,48.53312453730469
-75.38232749020676,46.06832850843568
-76.37236866133344,45.69720473845938
-75.9988941705118,45.64096951211424
-75.31668487662819,46.107983044327916
-76.49719659897416,46.89177220314674
-76.3887998998863,46.36174669430831
-75.18648590435967,47.32009410658908
-76.87269114967754,48.66218688855285
-79.35885756282835,46.52993807005755
-77.09770003027228,46.65960188847828
-75.98878024655373,45.573567093132525
-76.54370685190337,47.047753064754865
-75.3905168628584,45.55582662659661
-74.25007605861927,48.24776751182909
-74.63004680562545,46.48805289537309
-76.50152532113553,46.831234088163065
-76.2317756367162,46.05663122695485
-76.99294918796478,44.94073385294057
-76.09580188400741,45.74405689876352
-75.9104958332969,47.160956608825835
-75.52596311944194,47.32018941518898
-77.21785890464193,47.677107761095456
-76.60942487390484,46.96754973254562
-77.27318123960863,46.83395763594559
-77.54304111274578,48.05810197034371
-75.80421912676762,45.55961633488235
-75.51750546423182,47.79367361609755
-75.9083434610636,47.36840051724443
