Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
31,596,,60.233,-151.159,724.9,-4.83,5.38,86.67
76,1668,,40.72,-122.422,771.4,12.71,14.23,84.64
504,3049,,32.684,73.511,647.5,7.06,7.77,nan
507,4077,,34.29,74.516,647.4,6.1,6.72,nan
518,3563,,39.78,79.023,649.1,-1.66,1.83,nan
518,4616,,39.83,79.009,649.0,-1.31,1.45,nan
529,1389,,46.46,81.339,681.4,15.24,16.85,nan
531,668,,45.81,85.969,677.8,-13.85,15.3,nan
534,201,,47.277,87.285,677.4,-13.14,14.52,nan
540,816,,51.788,87.253,677.0,11.64,12.87,nan
544,628,,52.826,91.367,664.4,-1.61,1.78,nan
574,4753,,63.588,119.007,693.3,-8.37,9.28,nan
596,2589,,68.299,149.797,719.8,12.26,13.64,nan
596,4110,,68.357,149.994,721.5,12.82,14.26,nan
597,1307,,68.414,151.616,725.5,13.79,15.35,nan
597,3560,,68.337,151.517,723.2,13.1,14.58,nan
616,4319,,63.334,176.648,716.5,0.92,1.02,88.04
1039,4113,,-0.365,36.094,629.2,-1.08,1.19,nan
1058,1849,,10.233,40.542,636.2,-7.3,8.03,nan
1095,4743,,31.686,47.711,651.0,9.44,10.4,nan
1102,1311,,35.002,50.952,644.6,-1.28,1.41,nan
1112,10,,41.057,52.913,664.5,11.64,12.85,nan
1119,1465,,44.769,55.565,669.7,12.11,13.38,nan
1121,1531,,45.885,56.21,675.2,13.57,14.99,nan
1129,3648,,48.952,62.207,660.5,-3.45,3.8,nan
1130,1901,,48.926,63.83,675.5,-11.78,13.02,nan
1134,3650,,51.601,64.47,662.3,0.27,0.29,nan
1136,444,,52.921,64.971,667.1,5.59,6.17,nan
1136,2669,,52.594,65.59,663.7,0.83,0.92,nan
1137,3701,,52.424,67.503,673.1,-8.83,9.76,nan
1137,4811,,53.327,65.61,667.1,5.06,5.58,nan
1140,4634,,54.523,67.927,666.7,2.14,2.37,nan
1141,1600,,53.86,70.631,686.8,-13.15,14.55,nan
1141,3507,,53.752,70.935,692.9,-14.96,16.57,nan
1141,3770,,55.644,67.465,680.3,10.85,12.0,nan
1169,904,,66.456,94.154,714.1,15.11,16.78,nan
1197,4711,,65.237,135.794,715.0,-7.83,8.7,88.37
1629,380,,-1.385,9.101,652.7,14.71,16.2,nan
1649,4034,,9.621,14.103,632.3,4.47,4.91,nan
1701,3839,,37.552,29.685,674.4,-15.49,17.1,nan
1702,3473,,38.214,29.832,668.4,-13.53,14.93,nan
1704,1467,,40.211,28.461,651.3,4.64,5.11,nan
1705,585,,40.444,29.34,649.5,-0.51,0.56,nan
1706,3728,,40.731,30.331,653.0,-5.23,5.77,nan
1716,370,,46.015,34.402,657.2,-3.73,4.11,nan
1716,850,,46.116,34.038,655.8,-1.15,1.27,nan
1719,1308,,47.87,35.09,658.0,2.23,2.46,nan
1720,4873,,48.485,35.16,660.9,5.06,5.58,nan
1723,3084,,49.883,36.982,660.9,3.07,3.39,nan
1757,1953,,62.402,66.198,702.0,-12.63,14.01,nan
1757,1998,,62.155,66.474,710.2,-15.06,16.71,nan
1757,4718,,63.69,64.877,683.2,0.54,0.6,nan
1758,1371,,63.9,65.916,683.9,0.45,0.49,nan
1758,2904,,65.006,64.755,698.5,11.16,12.37,nan
1759,3621,,65.47,65.69,704.9,13.07,14.5,nan
1777,2742,,67.336,92.333,699.3,3.29,3.65,nan
1797,3381,,65.687,122.096,726.8,10.64,11.84,89.59
1801,1455,,63.552,125.444,715.9,-0.48,0.54,87.97
2308,853,,45.673,8.682,655.3,-1.13,1.24,nan
2309,485,,45.448,10.693,676.5,-13.54,14.97,nan
2310,4529,,47.176,8.464,663.0,7.76,8.56,nan
2313,3092,,47.997,11.355,659.7,-3.76,4.15,nan
2313,3748,,48.076,11.13,658.7,-2.18,2.41,nan
2341,2576,,60.791,30.149,677.1,1.66,1.84,nan
2342,725,,62.021,29.9,692.1,11.21,12.42,nan
2344,661,,61.852,33.194,679.1,1.31,1.45,nan
2345,965,,62.212,34.277,679.9,1.32,1.46,nan
2359,3518,,67.272,50.244,713.2,13.93,15.47,nan
2368,1565,,65.655,64.624,711.7,-11.21,12.45,89.7
2370,4555,,66.246,67.537,703.4,-6.66,7.39,89.96
2382,3802,,66.604,85.396,708.7,3.57,3.96,89.69
2384,2048,,66.478,88.39,712.2,5.47,6.08,89.67
2411,3485,,57.193,116.436,728.8,-2.52,2.8,85.76
2411,3934,,57.834,117.728,732.1,5.74,6.4,86.68
2438,42,,45.053,132.842,747.0,3.84,4.29,83.77
2454,1667,,37.515,140.023,780.1,14.14,15.86,83.67
2600,4271,,-42.577,171.469,761.3,-10.18,11.38,80.87
2719,285,,-54.506,-68.809,675.2,-9.49,10.49,nan
2720,1046,,-52.39,-71.206,685.7,13.62,15.08,nan
2782,189,,-20.669,-46.314,634.4,-1.15,1.26,nan
2782,711,,-20.285,-47.063,639.3,6.9,7.59,nan
2916,2148,,53.581,-9.32,669.8,6.79,7.5,nan
2918,1734,,54.473,-8.03,670.6,6.44,7.12,nan
