routine,t_avg,t_std,t_med,n
__check_action_completion,0.0,0.0,0.0,425
_wait_for_messages,0.0,0.0,0.0,425
_preplan,0.178,0.085,0.161,4
_get_next_actions,0.015,0.294,0.0,425
_replan,0.023,0.011,0.028,3
preplanner/__get_new_requests,0.0,0.0,0.0,425
preplanner/__update_performed_requests,0.0,0.0,0.0,425
preplanner/_calc_arrival_times,0.169,0.035,0.165,385
preplanner/__update_access_times,0.153,1.576,0.0,425
preplanner/needs_initialized_plan,0.154,1.576,0.0,425
preplanner/_get_available_requests,0.0,0.0,0.0,4
preplanner/_plan_from_path,0.146,0.069,0.156,4
preplanner/initialize_plan,0.17,0.084,0.159,4
replanner/__update_known_requests,0.003,0.006,0.001,425
replanner/__update_performed_requests,0.0,0.0,0.0,425
replanner/_calc_arrival_times,0.146,0.057,0.159,403
replanner/__update_access_times,0.139,1.396,0.0,425
replanner/needs_replanning,0.147,1.397,0.007,425
replanner/_get_available_requests,0.0,0.0,0.0,3
replanner/_plan_from_path,0.02,0.01,0.026,3
